Clock,S|R,Typ,Pckt#,Frm #,PktID,BitLn,Time     ,Local IP:Port   ,RemoteIP:Port,SPID,SPIN,SPCO,OI,Suffix,Miscellaneous
04/26/10 17:14:41.405109,Rcv,Nrm,   29,   40,ID_REPLICA_MANAGER_SERIALIZE,2543,632198469,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,24,,
04/26/10 17:14:41.405109,Snd,Nrm,   23,   24,ID_REPLICA_MANAGER_SERIALIZE,2543,632198469,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,22,,
04/26/10 17:14:41.405109,Rcv,Ack,23,,,,632198469,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632198500: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 29.000
04/26/10 17:14:41.451982,Rcv,Nrm,   30,   41,ID_REPLICA_MANAGER_SERIALIZE,2543,632198523,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,25,,
632198532: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 31.000
04/26/10 17:14:41.467606,Snd,Nrm,   24,   25,ID_REPLICA_MANAGER_SERIALIZE,2543,632198535,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,23,,
04/26/10 17:14:41.467606,Rcv,Ack,24,,,,632198535,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:41.498855,Snd,Nrm,   25,   26,ID_REPLICA_MANAGER_SERIALIZE,2543,632198571,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,24,,
04/26/10 17:14:41.498855,Rcv,Ack,25,,,,632198571,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:41.530104,Rcv,Nrm,   31,   42,ID_REPLICA_MANAGER_SERIALIZE,2543,632198589,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,26,,
632198599: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 33.000
04/26/10 17:14:41.561353,Snd,Nrm,   26,   27,ID_REPLICA_MANAGER_SERIALIZE,2543,632198633,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,25,,
04/26/10 17:14:41.561353,Rcv,Ack,26,,,,632198633,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:41.576977,Rcv,Nrm,   32,   43,ID_REPLICA_MANAGER_SERIALIZE,2543,632198643,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,27,,
632198662: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 35.000
04/26/10 17:14:41.639475,Snd,Nrm,   27,   28,ID_REPLICA_MANAGER_SERIALIZE,2543,632198697,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,26,,
04/26/10 17:14:41.639475,Rcv,Nrm,   33,   44,ID_REPLICA_MANAGER_SERIALIZE,2543,632198707,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,28,,
04/26/10 17:14:41.639475,Rcv,Ack,27,,,,632198708,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632198724: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 37.000
04/26/10 17:14:41.701972,Snd,Nrm,   28,   29,ID_REPLICA_MANAGER_SERIALIZE,2543,632198762,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,27,,
04/26/10 17:14:41.701972,Rcv,Nrm,   34,   45,ID_REPLICA_MANAGER_SERIALIZE,2543,632198772,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,29,,
04/26/10 17:14:41.701972,Rcv,Ack,28,,,,632198773,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632198784: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 39.000
04/26/10 17:14:41.733221,Rcv,Nrm,   35,   46,ID_REPLICA_MANAGER_SERIALIZE,2543,632198804,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,30,,
632198815: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 40.000
04/26/10 17:14:41.764470,Snd,Nrm,   29,   30,ID_REPLICA_MANAGER_SERIALIZE,2543,632198825,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,28,,
04/26/10 17:14:41.764470,Rcv,Ack,29,,,,632198825,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:41.795719,Rcv,Nrm,   36,   47,ID_REPLICA_MANAGER_SERIALIZE,2543,632198858,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,31,,
632198875: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 42.000
04/26/10 17:14:41.811343,Snd,Nrm,   30,   31,ID_REPLICA_MANAGER_SERIALIZE,2543,632198879,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,29,,
04/26/10 17:14:41.826967,Rcv,Ack,30,,,,632198890,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:41.842592,Snd,Nrm,   31,   32,ID_REPLICA_MANAGER_SERIALIZE,2543,632198911,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,30,,
04/26/10 17:14:41.858216,Rcv,Nrm,   37,   48,ID_REPLICA_MANAGER_SERIALIZE,2543,632198922,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,32,,
04/26/10 17:14:41.858216,Rcv,Ack,31,,,,632198922,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632198936: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 44.000
04/26/10 17:14:41.905089,Rcv,Nrm,   38,   49,ID_REPLICA_MANAGER_SERIALIZE,2543,632198976,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,33,,
04/26/10 17:14:41.905089,Snd,Nrm,   32,   33,ID_REPLICA_MANAGER_SERIALIZE,2543,632198976,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,31,,
04/26/10 17:14:41.920714,Rcv,Ack,32,,,,632198987,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632198996: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 46.000
04/26/10 17:14:41.967587,Snd,Nrm,   33,   34,ID_REPLICA_MANAGER_SERIALIZE,2543,632199030,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,32,,
04/26/10 17:14:41.983211,Rcv,Nrm,   39,   50,ID_REPLICA_MANAGER_SERIALIZE,2543,632199040,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,34,,
04/26/10 17:14:41.983211,Rcv,Ack,33,,,,632199040,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632199057: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 48.000
04/26/10 17:14:42.30085,Snd,Nrm,   34,   35,ID_REPLICA_MANAGER_SERIALIZE,2543,632199094,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,33,,
04/26/10 17:14:42.45709,Rcv,Nrm,   40,   51,ID_REPLICA_MANAGER_SERIALIZE,2543,632199105,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,35,,
04/26/10 17:14:42.45709,Rcv,Ack,34,,,,632199105,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632199117: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 50.000
04/26/10 17:14:42.76958,Rcv,Nrm,   41,   52,ID_REPLICA_MANAGER_SERIALIZE,2543,632199137,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,36,,
632199148: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 51.000
04/26/10 17:14:42.92582,Snd,Nrm,   35,   36,ID_REPLICA_MANAGER_SERIALIZE,2543,632199158,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,34,,
04/26/10 17:14:42.108207,Rcv,Ack,35,,,,632199169,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:42.123831,Rcv,Nrm,   42,   53,ID_REPLICA_MANAGER_SERIALIZE,2543,632199191,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,37,,
632199208: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 53.000
04/26/10 17:14:42.155080,Snd,Nrm,   36,   37,ID_REPLICA_MANAGER_SERIALIZE,2543,632199212,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,35,,
04/26/10 17:14:42.155080,Rcv,Ack,36,,,,632199223,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:42.186329,Snd,Nrm,   37,   38,ID_REPLICA_MANAGER_SERIALIZE,2543,632199244,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,36,,
04/26/10 17:14:42.186329,Rcv,Nrm,   43,   54,ID_REPLICA_MANAGER_SERIALIZE,2543,632199255,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,38,,
04/26/10 17:14:42.186329,Rcv,Ack,37,,,,632199255,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632199269: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 55.000
04/26/10 17:14:42.248826,Rcv,Nrm,   44,   55,ID_REPLICA_MANAGER_SERIALIZE,2543,632199309,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,39,,
04/26/10 17:14:42.248826,Snd,Nrm,   38,   39,ID_REPLICA_MANAGER_SERIALIZE,2543,632199309,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,37,,
04/26/10 17:14:42.248826,Rcv,Ack,38,,,,632199320,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632199329: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 57.000
04/26/10 17:14:42.280075,Rcv,Nrm,   45,   56,ID_REPLICA_MANAGER_SERIALIZE,2543,632199341,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,40,,
632199360: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 58.000
04/26/10 17:14:42.295699,Snd,Nrm,   39,   40,ID_REPLICA_MANAGER_SERIALIZE,2543,632199363,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,38,,
04/26/10 17:14:42.311324,Rcv,Ack,39,,,,632199373,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:42.342573,Rcv,Nrm,   46,   57,ID_REPLICA_MANAGER_SERIALIZE,2543,632199406,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,41,,
632199420: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 60.000
04/26/10 17:14:42.358197,Snd,Nrm,   40,   41,ID_REPLICA_MANAGER_SERIALIZE,2543,632199427,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,39,,
04/26/10 17:14:42.373821,Rcv,Ack,40,,,,632199438,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:42.405070,Rcv,Nrm,   47,   58,ID_REPLICA_MANAGER_SERIALIZE,2543,632199470,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,42,,
632199481: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 62.000
04/26/10 17:14:42.420695,Snd,Nrm,   41,   42,ID_REPLICA_MANAGER_SERIALIZE,2543,632199491,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,40,,
04/26/10 17:14:42.436319,Rcv,Ack,41,,,,632199502,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:42.451943,Rcv,Nrm,   48,   59,ID_REPLICA_MANAGER_SERIALIZE,2543,632199524,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,43,,
632199541: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 64.000
04/26/10 17:14:42.483192,Snd,Nrm,   42,   43,ID_REPLICA_MANAGER_SERIALIZE,2543,632199545,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,41,,
04/26/10 17:14:42.483192,Rcv,Ack,42,,,,632199545,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:42.514441,Snd,Nrm,   43,   44,ID_REPLICA_MANAGER_SERIALIZE,2543,632199577,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,42,,
04/26/10 17:14:42.514441,Rcv,Ack,43,,,,632199577,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:42.530065,Rcv,Nrm,   49,   60,ID_REPLICA_MANAGER_SERIALIZE,2543,632199588,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,44,,
632199602: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 66.000
04/26/10 17:14:42.576939,Rcv,Nrm,   50,   61,ID_REPLICA_MANAGER_SERIALIZE,2543,632199642,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,45,,
04/26/10 17:14:42.576939,Snd,Nrm,   44,   45,ID_REPLICA_MANAGER_SERIALIZE,2543,632199642,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,43,,
04/26/10 17:14:42.576939,Rcv,Ack,44,,,,632199642,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632199662: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 68.000
04/26/10 17:14:42.608187,Rcv,Nrm,   51,   62,ID_REPLICA_MANAGER_SERIALIZE,2543,632199674,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,46,,
632199693: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 69.000
04/26/10 17:14:42.623812,Snd,Nrm,   45,   46,ID_REPLICA_MANAGER_SERIALIZE,2543,632199696,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,44,,
04/26/10 17:14:42.639436,Rcv,Ack,45,,,,632199706,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:42.670685,Rcv,Nrm,   52,   63,ID_REPLICA_MANAGER_SERIALIZE,2543,632199739,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,47,,
632199753: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 71.000
04/26/10 17:14:42.701934,Snd,Nrm,   46,   47,ID_REPLICA_MANAGER_SERIALIZE,2543,632199760,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,45,,
04/26/10 17:14:42.701934,Rcv,Ack,46,,,,632199771,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:42.733183,Rcv,Nrm,   53,   64,ID_REPLICA_MANAGER_SERIALIZE,2543,632199803,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,48,,
632199814: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 73.000
04/26/10 17:14:42.764431,Snd,Nrm,   47,   48,ID_REPLICA_MANAGER_SERIALIZE,2543,632199824,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,46,,
04/26/10 17:14:42.764431,Rcv,Ack,47,,,,632199824,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:42.795680,Rcv,Nrm,   54,   65,ID_REPLICA_MANAGER_SERIALIZE,2543,632199857,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,49,,
632199874: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 75.000
04/26/10 17:14:42.811305,Snd,Nrm,   48,   49,ID_REPLICA_MANAGER_SERIALIZE,2543,632199878,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,47,,
04/26/10 17:14:42.811305,Rcv,Ack,48,,,,632199878,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:42.842553,Snd,Nrm,   49,   50,ID_REPLICA_MANAGER_SERIALIZE,2543,632199910,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,48,,
04/26/10 17:14:42.858178,Rcv,Nrm,   55,   66,ID_REPLICA_MANAGER_SERIALIZE,2543,632199921,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,50,,
04/26/10 17:14:42.858178,Rcv,Ack,49,,,,632199921,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632199935: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 77.000
04/26/10 17:14:42.905051,Rcv,Nrm,   56,   67,ID_REPLICA_MANAGER_SERIALIZE,2543,632199975,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,51,,
04/26/10 17:14:42.905051,Snd,Nrm,   50,   51,ID_REPLICA_MANAGER_SERIALIZE,2543,632199975,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,49,,
04/26/10 17:14:42.920675,Rcv,Ack,50,,,,632199986,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632199995: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 79.000
04/26/10 17:14:42.936300,Rcv,Nrm,   57,   68,ID_REPLICA_MANAGER_SERIALIZE,2543,632200007,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,52,,
632200026: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 80.000
04/26/10 17:14:42.967549,Snd,Nrm,   51,   52,ID_REPLICA_MANAGER_SERIALIZE,2543,632200029,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,50,,
04/26/10 17:14:42.967549,Rcv,Ack,51,,,,632200029,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:43.14422,Rcv,Nrm,   58,   69,ID_REPLICA_MANAGER_SERIALIZE,2543,632200072,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,53,,
632200086: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 82.000
04/26/10 17:14:43.30046,Snd,Nrm,   52,   53,ID_REPLICA_MANAGER_SERIALIZE,2543,632200093,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,51,,
04/26/10 17:14:43.30046,Rcv,Ack,52,,,,632200093,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:43.76919,Rcv,Nrm,   59,   70,ID_REPLICA_MANAGER_SERIALIZE,2543,632200136,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,54,,
632200147: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 84.000
04/26/10 17:14:43.92544,Snd,Nrm,   53,   54,ID_REPLICA_MANAGER_SERIALIZE,2543,632200157,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,52,,
04/26/10 17:14:43.92544,Rcv,Ack,53,,,,632200157,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:43.123793,Rcv,Nrm,   60,   71,ID_REPLICA_MANAGER_SERIALIZE,2543,632200190,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,55,,
632200207: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 86.000
04/26/10 17:14:43.139417,Snd,Nrm,   54,   55,ID_REPLICA_MANAGER_SERIALIZE,2543,632200211,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,53,,
04/26/10 17:14:43.139417,Rcv,Ack,54,,,,632200211,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:43.186290,Snd,Nrm,   55,   56,ID_REPLICA_MANAGER_SERIALIZE,2543,632200243,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,54,,
04/26/10 17:14:43.186290,Rcv,Nrm,   61,   72,ID_REPLICA_MANAGER_SERIALIZE,2543,632200254,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,56,,
04/26/10 17:14:43.186290,Rcv,Ack,55,,,,632200254,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632200268: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 88.000
04/26/10 17:14:43.248788,Rcv,Nrm,   62,   73,ID_REPLICA_MANAGER_SERIALIZE,2543,632200308,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,57,,
04/26/10 17:14:43.248788,Snd,Nrm,   56,   57,ID_REPLICA_MANAGER_SERIALIZE,2543,632200308,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,55,,
04/26/10 17:14:43.248788,Rcv,Ack,56,,,,632200319,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632200328: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 90.000
04/26/10 17:14:43.295661,Snd,Nrm,   57,   58,ID_REPLICA_MANAGER_SERIALIZE,2543,632200362,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,56,,
04/26/10 17:14:43.311285,Rcv,Ack,57,,,,632200372,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:45.779941,Rcv,Nrm,   13,   70,ID_INTERNAL_PING,72,632202847,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,56,,
04/26/10 17:14:45.795565,Snd,Nrm,16777215,   58,ID_CONNECTED_PONG,136,632202858,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,56,,
04/26/10 17:14:48.248596,Rcv,Nrm,   63,   74,ID_INTERNAL_PING,72,632205314,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,57,,
04/26/10 17:14:48.264220,Snd,Nrm,16777215,   11,ID_CONNECTED_PONG,136,632205324,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,57,,
04/26/10 17:14:50.779749,Rcv,Nrm,   14,   72,ID_INTERNAL_PING,72,632207851,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,56,,
04/26/10 17:14:50.779749,Snd,Nrm,   11,   12,ID_INTERNAL_PING,72,632207851,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,57,,
04/26/10 17:14:50.779749,Rcv,Ack,11,,,,632207851,127.0.0.1:12345,127.0.0.1:4943,,,,,,
04/26/10 17:14:50.795373,Rcv,Nrm,16777215,   77,ID_CONNECTED_PONG,136,632207862,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,57,,
04/26/10 17:14:50.795373,Snd,Nrm,16777215,   58,ID_CONNECTED_PONG,136,632207862,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,56,,
04/26/10 17:14:53.248404,Rcv,Nrm,   64,   78,ID_INTERNAL_PING,72,632210319,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,57,,
04/26/10 17:14:53.264028,Snd,Nrm,16777215,   12,ID_CONNECTED_PONG,136,632210329,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,57,,
04/26/10 17:14:55.810805,Rcv,Nrm,   15,   74,ID_INTERNAL_PING,72,632212869,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,56,,
04/26/10 17:14:55.810805,Snd,Nrm,16777215,   58,ID_CONNECTED_PONG,136,632212880,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,56,,
04/26/10 17:14:58.263836,Rcv,Nrm,   65,   80,ID_INTERNAL_PING,72,632215327,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,57,,
04/26/10 17:14:58.279461,Snd,Nrm,16777215,   12,ID_CONNECTED_PONG,136,632215338,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,57,,
04/26/10 17:14:58.310709,Snd,Nrm,   58,   59,ID_INTERNAL_PING,72,632215370,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,56,,
04/26/10 17:14:58.310709,Rcv,Ack,58,,,,632215370,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:58.310709,Rcv,Nrm,16777215,   77,ID_CONNECTED_PONG,136,632215381,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,56,,
04/26/10 17:14:58.482578,Rcv,Nrm,   66,   82,ID_REPLICA_MANAGER_SERIALIZE,2543,632215542,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,58,,
632215569: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 91.000
04/26/10 17:14:58.545075,Snd,Nrm,   59,   60,ID_REPLICA_MANAGER_SERIALIZE,2543,632215607,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,57,,
04/26/10 17:14:58.545075,Rcv,Ack,59,,,,632215607,127.0.0.1:12345,127.0.0.1:4944,,,,,,
04/26/10 17:14:58.966934,Rcv,Nrm,   67,   83,ID_REPLICA_MANAGER_SERIALIZE,2543,632216026,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,59,,
632216054: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 92.000
04/26/10 17:14:59.29432,Rcv,Nrm,   68,   84,ID_REPLICA_MANAGER_SERIALIZE,2543,632216090,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,60,,
04/26/10 17:14:59.29432,Snd,Nrm,   60,   61,ID_REPLICA_MANAGER_SERIALIZE,2543,632216090,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,58,,
04/26/10 17:14:59.29432,Rcv,Ack,60,,,,632216101,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632216114: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 94.000
04/26/10 17:14:59.91929,Rcv,Nrm,   69,   85,ID_REPLICA_MANAGER_SERIALIZE,2543,632216155,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,61,,
04/26/10 17:14:59.91929,Snd,Nrm,   61,   62,ID_REPLICA_MANAGER_SERIALIZE,2543,632216155,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,59,,
04/26/10 17:14:59.107554,Rcv,Ack,61,,,,632216165,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632216175: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 96.000
04/26/10 17:14:59.138803,Rcv,Nrm,   70,   86,ID_REPLICA_MANAGER_SERIALIZE,2543,632216208,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,62,,
04/26/10 17:14:59.138803,Snd,Nrm,   62,   63,ID_REPLICA_MANAGER_SERIALIZE,2543,632216208,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,60,,
04/26/10 17:14:59.154427,Rcv,Ack,62,,,,632216219,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632216236: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 98.000
04/26/10 17:14:59.201300,Rcv,Nrm,   71,   87,ID_REPLICA_MANAGER_SERIALIZE,2543,632216273,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,63,,
04/26/10 17:14:59.201300,Snd,Nrm,   63,   64,ID_REPLICA_MANAGER_SERIALIZE,2543,632216273,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,61,,
04/26/10 17:14:59.216925,Rcv,Ack,63,,,,632216283,127.0.0.1:12345,127.0.0.1:4944,,,,,,
632216298: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 100.000
04/26/10 17:14:59.232549,Rcv,Nrm,   72,   88,ID_REPLICA_MANAGER_SERIALIZE,2543,632216305,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,64,,
04/26/10 17:14:59.279422,Rcv,Nrm,   73,   89,ID_REPLICA_MANAGER_SERIALIZE,2543,632216337,127.0.0.1:12345,127.0.0.1:4943,52685,-842150451,0,65,,
632216337: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 101.000
632216337: Wole2 632176469000 0 - 1.000 0.000 1.000 0.000 1.000 0.000 102.000
04/26/10 17:14:59.279422,Snd,Nrm,   64,   65,ID_REPLICA_MANAGER_SERIALIZE,2543,632216348,127.0.0.1:12345,127.0.0.1:4944,52685,-842150451,0,62,,
